project_id	resourcetype	resourceid
sys-12443180775868395262814880	organization	494667196037
sys-89021494246281478690246663	project	sys-89021494246281478690246663
sys-89021494246281478690246663	folder	30263264461
sys-89021494246281478690246663	folder	337401936763
sys-89021494246281478690246663	organization	494667196037
sys-46376020271951216996358690	project	sys-46376020271951216996358690
sys-46376020271951216996358690	folder	30263264461
sys-46376020271951216996358690	folder	337401936763
sys-46376020271951216996358690	organization	494667196037
sys-00069432826720274168873775	project	sys-00069432826720274168873775
sys-00069432826720274168873775	folder	30263264461
sys-00069432826720274168873775	folder	337401936763
sys-00069432826720274168873775	organization	494667196037
sys-76339203839028112734569589	project	sys-76339203839028112734569589
sys-76339203839028112734569589	folder	30263264461
sys-76339203839028112734569589	folder	337401936763
sys-76339203839028112734569589	organization	494667196037
sys-96461556982069167420355079	project	sys-96461556982069167420355079
sys-96461556982069167420355079	folder	30263264461
sys-96461556982069167420355079	folder	337401936763
sys-96461556982069167420355079	organization	494667196037
sys-01245185515402489783487703	project	sys-01245185515402489783487703
sys-01245185515402489783487703	folder	30263264461
sys-01245185515402489783487703	folder	337401936763
sys-01245185515402489783487703	organization	494667196037
sys-20871852117386119459684950	project	sys-20871852117386119459684950
sys-20871852117386119459684950	folder	30263264461
sys-20871852117386119459684950	folder	337401936763
sys-20871852117386119459684950	organization	494667196037
sys-56740983479293621158564538	project	sys-56740983479293621158564538
sys-56740983479293621158564538	folder	30263264461
sys-56740983479293621158564538	folder	337401936763
sys-56740983479293621158564538	organization	494667196037
sys-96609036691723101641121562	project	sys-96609036691723101641121562
sys-96609036691723101641121562	folder	30263264461
sys-96609036691723101641121562	folder	337401936763
sys-96609036691723101641121562	organization	494667196037
sys-18543692634342107184369403	project	sys-18543692634342107184369403
sys-18543692634342107184369403	folder	30263264461
sys-18543692634342107184369403	folder	337401936763
sys-18543692634342107184369403	organization	494667196037
sys-41291796457498882887262888	project	sys-41291796457498882887262888
sys-41291796457498882887262888	folder	30263264461
sys-41291796457498882887262888	folder	337401936763
sys-41291796457498882887262888	organization	494667196037
sys-36865268260814410541360007	project	sys-36865268260814410541360007
sys-36865268260814410541360007	folder	30263264461
sys-36865268260814410541360007	folder	337401936763
sys-36865268260814410541360007	organization	494667196037
sys-06795034665940090453888934	project	sys-06795034665940090453888934
sys-06795034665940090453888934	folder	30263264461
sys-06795034665940090453888934	folder	337401936763
sys-06795034665940090453888934	organization	494667196037
sys-18387732169030838714895331	project	sys-18387732169030838714895331
sys-18387732169030838714895331	folder	30263264461
sys-18387732169030838714895331	folder	337401936763
sys-18387732169030838714895331	organization	494667196037
sys-63643770846042681455668144	project	sys-63643770846042681455668144
sys-63643770846042681455668144	folder	30263264461
sys-63643770846042681455668144	folder	337401936763
sys-63643770846042681455668144	organization	494667196037
sys-39737100900356101062711416	project	sys-39737100900356101062711416
sys-39737100900356101062711416	folder	30263264461
sys-39737100900356101062711416	folder	337401936763
sys-39737100900356101062711416	organization	494667196037
sys-59274528836463790804272186	project	sys-59274528836463790804272186
sys-59274528836463790804272186	folder	30263264461
sys-59274528836463790804272186	folder	337401936763
sys-59274528836463790804272186	organization	494667196037
sys-59296766937803964688348670	project	sys-59296766937803964688348670
sys-59296766937803964688348670	folder	30263264461
sys-59296766937803964688348670	folder	337401936763
sys-59296766937803964688348670	organization	494667196037
sys-20912808978135189509095567	project	sys-20912808978135189509095567
sys-20912808978135189509095567	folder	30263264461
sys-20912808978135189509095567	folder	337401936763
sys-20912808978135189509095567	organization	494667196037
sys-33729916813302284298881801	project	sys-33729916813302284298881801
sys-33729916813302284298881801	folder	30263264461
sys-33729916813302284298881801	folder	337401936763
sys-33729916813302284298881801	organization	494667196037
sys-80427960995265773840665476	project	sys-80427960995265773840665476
sys-80427960995265773840665476	folder	30263264461
sys-80427960995265773840665476	folder	337401936763
sys-80427960995265773840665476	organization	494667196037
sys-05204669726408403364408368	project	sys-05204669726408403364408368
sys-05204669726408403364408368	folder	30263264461
sys-05204669726408403364408368	folder	337401936763
sys-05204669726408403364408368	organization	494667196037
sys-90016952369933689781299726	project	sys-90016952369933689781299726
sys-90016952369933689781299726	folder	30263264461
sys-90016952369933689781299726	folder	337401936763
sys-90016952369933689781299726	organization	494667196037
sys-39065098098313197003127056	project	sys-39065098098313197003127056
sys-39065098098313197003127056	folder	30263264461
sys-39065098098313197003127056	folder	337401936763
sys-39065098098313197003127056	organization	494667196037
sys-87217823582261177945774128	project	sys-87217823582261177945774128
sys-87217823582261177945774128	folder	30263264461
sys-87217823582261177945774128	folder	337401936763
sys-87217823582261177945774128	organization	494667196037
sys-98514682353797807882006496	project	sys-98514682353797807882006496
sys-98514682353797807882006496	folder	30263264461
sys-98514682353797807882006496	folder	337401936763
sys-98514682353797807882006496	organization	494667196037
ld-playground-pcx	project	ld-playground-pcx
ld-playground-pcx	folder	813667218587
ld-playground-pcx	folder	324380069542
ld-playground-pcx	folder	965658997294
ld-playground-pcx	organization	494667196037
sys-37593517384350816374495320	project	sys-37593517384350816374495320
sys-37593517384350816374495320	folder	30263264461
sys-37593517384350816374495320	folder	337401936763
sys-37593517384350816374495320	organization	494667196037
sys-93276713053841910225165171	project	sys-93276713053841910225165171
sys-93276713053841910225165171	folder	30263264461
sys-93276713053841910225165171	folder	337401936763
sys-93276713053841910225165171	organization	494667196037
sys-28885684787531588178292741	project	sys-28885684787531588178292741
sys-28885684787531588178292741	folder	30263264461
sys-28885684787531588178292741	folder	337401936763
sys-28885684787531588178292741	organization	494667196037
sys-49089192483938364863801378	project	sys-49089192483938364863801378
sys-49089192483938364863801378	folder	30263264461
sys-49089192483938364863801378	folder	337401936763
sys-49089192483938364863801378	organization	494667196037
sys-76353845659166506967469479	project	sys-76353845659166506967469479
sys-76353845659166506967469479	folder	30263264461
sys-76353845659166506967469479	folder	337401936763
sys-76353845659166506967469479	organization	494667196037
sys-74639592885379738589199303	project	sys-74639592885379738589199303
sys-74639592885379738589199303	folder	30263264461
sys-74639592885379738589199303	folder	337401936763
sys-74639592885379738589199303	organization	494667196037
lt-playground-sre-ces	project	lt-playground-sre-ces
lt-playground-sre-ces	folder	1062640412525
lt-playground-sre-ces	folder	173952209464
lt-playground-sre-ces	organization	494667196037
sys-20409264119863156389465851	project	sys-20409264119863156389465851
sys-20409264119863156389465851	folder	30263264461
sys-20409264119863156389465851	folder	337401936763
sys-20409264119863156389465851	organization	494667196037
sys-89828429015743498265174490	project	sys-89828429015743498265174490
sys-89828429015743498265174490	folder	30263264461
sys-89828429015743498265174490	folder	337401936763
sys-89828429015743498265174490	organization	494667196037
sys-11305778755430729658664860	project	sys-11305778755430729658664860
sys-11305778755430729658664860	folder	30263264461
sys-11305778755430729658664860	folder	337401936763
sys-11305778755430729658664860	organization	494667196037
sys-77340361023356467834934782	project	sys-77340361023356467834934782
sys-77340361023356467834934782	folder	30263264461
sys-77340361023356467834934782	folder	337401936763
sys-77340361023356467834934782	organization	494667196037
sys-01461916821976692986469114	project	sys-01461916821976692986469114
sys-01461916821976692986469114	folder	30263264461
sys-01461916821976692986469114	folder	337401936763
sys-01461916821976692986469114	organization	494667196037
sys-09797135987453447875197282	project	sys-09797135987453447875197282
sys-09797135987453447875197282	folder	30263264461
sys-09797135987453447875197282	folder	337401936763
sys-09797135987453447875197282	organization	494667196037
sys-08516868093194388288487586	project	sys-08516868093194388288487586
sys-08516868093194388288487586	folder	30263264461
sys-08516868093194388288487586	folder	337401936763
sys-08516868093194388288487586	organization	494667196037
sys-39713963875114593085462804	project	sys-39713963875114593085462804
sys-39713963875114593085462804	folder	30263264461
sys-39713963875114593085462804	folder	337401936763
sys-39713963875114593085462804	organization	494667196037
sys-99428148014046791332670604	project	sys-99428148014046791332670604
sys-99428148014046791332670604	folder	30263264461
sys-99428148014046791332670604	folder	337401936763
sys-99428148014046791332670604	organization	494667196037
sys-53216664212113724835864081	project	sys-53216664212113724835864081
sys-53216664212113724835864081	folder	30263264461
sys-53216664212113724835864081	folder	337401936763
sys-53216664212113724835864081	organization	494667196037
sys-51898102610576006667651157	project	sys-51898102610576006667651157
sys-51898102610576006667651157	folder	30263264461
sys-51898102610576006667651157	folder	337401936763
sys-51898102610576006667651157	organization	494667196037
sys-44107088423708602709704133	project	sys-44107088423708602709704133
sys-44107088423708602709704133	folder	30263264461
sys-44107088423708602709704133	folder	337401936763
sys-44107088423708602709704133	organization	494667196037
lt-cv-sched-fesvc-artifacts	project	lt-cv-sched-fesvc-artifacts
lt-cv-sched-fesvc-artifacts	folder	935065178487
lt-cv-sched-fesvc-artifacts	folder	231949391868
lt-cv-sched-fesvc-artifacts	folder	572237543192
lt-cv-sched-fesvc-artifacts	organization	494667196037
lt-cv-prod-svc-mon	project	lt-cv-prod-svc-mon
lt-cv-prod-svc-mon	folder	290862166880
lt-cv-prod-svc-mon	folder	231949391868
lt-cv-prod-svc-mon	folder	572237543192
lt-cv-prod-svc-mon	organization	494667196037
sys-66804734852946831059293855	project	sys-66804734852946831059293855
sys-66804734852946831059293855	folder	30263264461
sys-66804734852946831059293855	folder	337401936763
sys-66804734852946831059293855	organization	494667196037
sys-03946249697847550025681250	project	sys-03946249697847550025681250
sys-03946249697847550025681250	folder	30263264461
sys-03946249697847550025681250	folder	337401936763
sys-03946249697847550025681250	organization	494667196037
sys-29145776376439478592670014	project	sys-29145776376439478592670014
sys-29145776376439478592670014	folder	30263264461
sys-29145776376439478592670014	folder	337401936763
sys-29145776376439478592670014	organization	494667196037
sys-33993318970806987890761079	project	sys-33993318970806987890761079
sys-33993318970806987890761079	folder	30263264461
sys-33993318970806987890761079	folder	337401936763
sys-33993318970806987890761079	organization	494667196037
sys-95175610181507851847234068	project	sys-95175610181507851847234068
